id,Unnamed: 6,founded_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
c:2972,San Francisco CA 94105,1/1/2007,1.1644,1.3507,1.3507,3.3315,13,2,5500000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:2972,0,0,1,0,0,0,2.0,1,1
c:1832,San Francisco CA 94105,2/1/2007,0.8301,2.8329,1.0877,3.337,17,3,5000000,4,PA,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,c:1832,0,1,1,0,0,0,1.6667,1,1
c:30173,Mountain View CA 94043,1/1/2011,-1.0521,0.6247,-1.3589,1.663,11,2,3700000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:30173,1,0,0,0,0,0,3.0,0,0
c:17512,San Francisco CA 94105,1/1/2006,1.2137,3.0082,2.5205,4.4767,4,2,7000000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:17512,0,0,1,0,0,0,2.0,0,0
c:833,San Francisco CA 94105,1/1/2005,1.2466,2.1616,2.0,3.8137,14,2,32000000,4,MA,0,0,1,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:833,0,0,1,1,0,0,3.5,1,0
c:615,San Francisco CA 94105,1/1/2007,0.7123,4.2301,2.6685,3.0575,8,3,7900000,2,MA,0,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:615,0,0,1,0,0,0,2.0,0,1
c:1731,San Francisco CA 94105,4/1/2006,0.6685,6.2795,2.7945,7.4493,16,5,80000000,3,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1731,0,1,1,1,1,1,2.25,1,1
c:39755,Austin TX 78701,1/1/2005,4.8247,4.8247,0.2466,0.2466,1,1,5000000,1,TX,0,0,0,1,0,mobile,0,0,1,0,0,0,0,0,0,0,c:39755,1,0,0,0,0,0,1.0,1,0
c:134,San Francisco CA 94105,1/1/2006,1.0,3.1863,2.4301,7.6247,5,2,2100000,3,WA,0,0,0,0,1,security,0,0,0,0,0,0,0,0,0,1,c:134,0,1,1,0,0,0,1.5,1,1
c:6313,San Francisco CA 94105,12/1/2004,0.2055,4.3973,3.4164,3.4164,6,4,22250000,1,MD,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:6313,0,0,1,1,1,1,2.5,1,1
c:107746,Portland OR 97209,3/1/2011,0.5397,1.5014,-14.1699,2.2082,6,2,1975000,2,OR,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:107746,1,1,0,0,0,0,3.0,0,1
c:2566,San Francisco CA 94105,1/1/2008,0.0,0.0,3.5918,4.3260000000000005,0,1,1000000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:2566,0,1,0,0,0,0,1.0,1,1
c:47440,Allentown PA 18106,1/1/2008,2.3452,2.3452,2.5205,4.4767,0,1,35000000,0,PA,0,0,0,0,1,cleantech,0,0,0,0,0,0,0,0,0,1,c:47440,0,0,0,0,1,0,1.0,0,0
c:44,San Francisco CA 94105,9/1/2005,0.0822,4.3260000000000005,3.663,5.6110000000000015,12,7,88651133,5,NY,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:44,1,1,1,1,1,1,3.1667,1,1
c:30527,San Francisco CA 94105,1/1/2000,5.5945,5.5945,2.5205,4.4767,3,1,26000000,0,MA,0,0,1,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:30527,1,0,0,0,0,0,2.0,1,1
c:83176,Los Angeles CA 90017,5/1/2010,0.6712,0.6712,0.0,0.7562,3,1,100000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:83176,0,1,0,0,0,0,1.0,0,0
c:20488,Denver CO 80202,6/1/2005,1.0,1.0,3.811,4.9178,6,1,5000000,3,CO,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:20488,0,0,1,0,0,0,1.0,1,1
c:24570,San Francisco CA 94105,1/1/2000,6.8356,8.3096,2.5205,4.4767,5,2,7300000,0,GA,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:24570,1,0,1,0,0,0,3.0,1,0
c:20506,Mountain View CA 94043,1/1/2003,2.0027,6.2274,4.0027,10.7616,8,3,64080000,2,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:20506,0,0,1,1,1,0,4.0,1,1
c:69279,Providence RI 2903,7/1/2010,1.3425,1.726,-0.0822,1.7205,8,2,5800000,2,RI,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:69279,0,1,1,0,0,0,4.0,1,1
c:23192,San Francisco CA 94105,1/1/2004,4.0027,5.7534,5.9233,6.0,6,4,89500000,2,CA,1,0,0,0,0,finance,0,0,0,0,0,0,0,0,0,1,c:23192,0,0,0,1,1,0,1.0,1,0
c:38,San Francisco CA 94105,12/1/2006,0.5808,5.2521,3.0877,4.1699,11,4,23350000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:38,0,1,1,1,0,0,3.0,1,1
c:7376,San Francisco CA 94105,10/1/2002,3.6877,5.9644,2.5205,4.4767,7,2,13500000,0,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:7376,1,0,0,0,1,0,2.5,1,1
c:16070,San Francisco CA 94105,1/1/2000,7.3534,8.126,11.0329,11.0575,13,2,24500000,2,MA,0,0,1,0,0,security,0,0,0,0,0,0,0,0,0,1,c:16070,0,0,0,0,0,0,5.5,1,1
c:53814,Redwood City CA 94065,1/1/2002,3.6027,3.6027,3.0027,3.0027,2,1,10000000,1,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:53814,0,0,0,0,1,0,4.0,1,0
c:53831,Salt Lake City UT 84124,1/1/2007,-1.9863,-1.9863,2.5205,4.4767,3,1,8500000,0,UT,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,1,c:53831,1,0,0,0,0,0,1.0,0,0
c:24040,San Francisco CA 94105,1/1/1992,16.4192,16.4192,2.5205,4.4767,0,1,6000000,0,TX,0,0,0,1,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:24040,0,0,0,1,0,0,3.0,0,0
c:40762,Palo Alto CA 94306,7/1/2008,1.337,1.337,1.3479,1.3479,3,1,2000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:40762,0,0,1,0,0,0,2.0,1,1
c:75008,Austin TX 78701,6/1/2010,1.1123,1.937,0.0,1.1123,3,2,4100000,2,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:75008,0,0,1,0,0,0,1.5,1,1
c:197,San Francisco CA 94105,8/19/2004,0.3699,0.3699,1.9507,8.3178,5,1,6200000,4,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,c:197,0,0,1,0,0,0,2.0,1,1
c:3087,San Francisco CA 94105,1/1/2003,4.0877,5.5753,4.0027,4.0027,8,2,12250000,1,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:3087,0,0,0,1,1,0,2.5,1,1
c:23098,San Francisco CA 94105,4/14/2003,3.3945,5.0712,5.7233,8.7342,3,2,11725600,2,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:23098,0,0,1,1,0,0,2.0,1,1
c:45792,Burlington MA 1803,1/1/2001,4.3151,5.8301,2.5205,4.4767,1,2,16000000,0,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:45792,0,0,1,1,0,0,3.0,1,0
c:37215,Seattle WA 98103,8/11/2006,2.4767,4.3836,3.3945,4.9863,10,3,5056559,2,WA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:37215,1,0,1,0,0,0,1.6667,1,1
c:314,San Francisco CA 94105,1/1/2005,0.4137,0.4137,6.8329,8.874,9,1,100000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:314,0,1,0,0,0,0,1.0,1,1
c:3991,San Francisco CA 94108,9/1/2001,2.3342,6.9671,4.0027,8.3014,11,3,68200000,3,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:3991,1,1,0,0,0,0,4.0,1,1
c:16892,Alameda CA 94501,1/1/2001,4.0877,9.3068,6.0027,6.0027,5,3,33000000,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:16892,1,0,0,1,0,1,3.6667,1,1
c:38460,Durham NC 27701,1/1/2009,1.7863,3.3014,2.0822,2.3288,8,3,3352194,2,NC,0,0,0,0,1,analytics,0,0,0,0,0,0,0,0,0,1,c:38460,0,1,1,0,0,0,9.5,0,0
c:64959,New York NY 10001,3/1/2010,1.4082,1.9068,-0.1616,1.8384,5,2,2212000,2,NY,0,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:64959,0,1,1,0,0,0,3.0,1,1
c:36484,Redwood City CA 94063,1/1/2004,5.9014,7.2904,2.5205,4.4767,1,4,19800000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:36484,1,0,0,0,0,1,5.0,1,1
c:47270,San Mateo CA 94401,2/1/2010,0.8301,1.0986,1.1014,1.1616,6,2,4500000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:47270,0,1,1,0,0,0,3.0,1,0
c:17433,San Francisco CA 94105,1/1/2004,4.0027,4.0055,4.0027,4.0027,2,2,14000000,1,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:17433,1,0,0,1,0,0,1.5,1,1
c:144687,Weston FL 33327,11/11/2011,0.0548,0.0548,0.0685,0.4,4,1,100000,2,FL,0,0,0,0,1,social,0,0,0,0,0,0,0,0,0,1,c:144687,0,1,0,0,0,0,1.0,0,0
c:6592,San Francisco CA 94105,1/1/2004,2.3562,3.4274,3.0027,5.3425,4,2,9900000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:6592,0,0,1,1,0,0,2.0,1,1
c:34545,San Francisco CA 94104,1/1/2008,0.0,5.063,5.0055,5.7945,10,3,7600000,2,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:34545,0,0,1,1,0,0,5.0,1,1
c:17030,San Francisco CA 94105,7/1/2008,0.0,0.0,0.737,0.737,2,1,50000,1,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:17030,0,1,0,0,0,0,2.0,0,0
c:13358,San Francisco CA 94105,2/1/2007,-0.0849,-0.0849,2.5205,4.4767,3,1,650000,0,CA,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:13358,0,1,0,0,0,0,1.0,0,0
c:10610,San Francisco CA 94105,1/1/2008,0.9178,2.7288,2.4164,2.7288,8,3,10500000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:10610,1,0,1,1,0,0,2.0,1,0
c:68470,Santa Monica CA 90401,1/1/2012,0.4712,0.4712,0.0,0.9178,12,1,500000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:68470,0,1,0,0,0,0,1.0,0,1
c:10197,San Francisco CA 94105,1/1/2003,1.9342,4.0438,2.0027,10.189,2,2,24300000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:10197,0,0,0,1,1,0,2.5,1,1
c:33771,Santa Clara CA 95054,1/1/1999,7.4904,7.874,7.0055,7.0055,6,2,18000000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:33771,1,0,0,1,0,0,4.0,1,0
c:437,San Francisco CA 94105,5/1/2007,0.6548,3.5452,3.8438,6.5589,27,3,26000000,5,CA,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,c:437,0,0,1,1,1,0,3.6667,1,1
c:15870,Mountain View CA 94040,1/1/2005,2.2466,5.0356,2.5205,4.4767,2,2,9500000,0,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:15870,1,0,0,1,0,0,3.0,1,0
c:20062,San Francisco CA 94105,1/1/2000,7.3151,7.3151,5.0055,5.0055,6,1,16980999,1,MD,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:20062,0,0,0,1,0,0,1.0,1,1
c:281,San Francisco CA 94105,1/1/2004,1.0027,1.0027,1.1644,3.5699,2,1,5000000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:281,0,0,1,0,0,0,3.0,0,0
c:19869,SPOKANE WA 99202,4/1/2007,1.6712,1.6712,2.5205,4.4767,3,1,350000,0,WA,0,0,0,0,1,hardware,0,0,0,0,0,0,0,0,0,1,c:19869,1,0,0,0,0,0,1.0,0,0
c:8251,San Francisco CA 94105,1/1/2006,1.2384,4.9726,1.0,1.0,1,5,13130000,1,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,c:8251,1,0,1,0,0,0,2.0,1,0
c:60243,Seattle WA 98104,1/1/2008,2.8247,2.8247,0.0,2.8219,1,1,20000000,2,WA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:60243,0,0,1,0,0,0,1.0,0,0
c:513,San Francisco CA 94105,6/1/2006,0.5014,3.2959,2.0685,6.9973,18,3,26500000,4,MA,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:513,1,0,1,1,0,0,2.0,1,1
c:19483,Maynard MA 1754,1/1/2002,3.6986,4.1041,2.5205,4.4767,4,2,15000000,0,MA,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:19483,0,0,0,1,0,0,5.0,1,1
c:49341,Frederick MD 21703,1/1/2002,4.3041,4.3041,2.5205,4.4767,0,1,2600000,0,MD,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,c:49341,0,0,1,0,0,0,1.0,0,0
c:31764,Fremont CA 94538,1/1/2004,2.3973,6.0329,2.5205,4.4767,1,4,21470000,0,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:31764,0,0,1,1,0,0,3.5,1,0
c:51969,Austin TX 78701,5/1/2010,0.0,0.0,0.274,0.863,5,1,20000,2,TX,0,0,0,1,0,mobile,0,0,1,0,0,0,0,0,0,0,c:51969,0,1,0,0,0,0,1.0,0,0
c:1284,San Francisco CA 94105,1/1/2005,1.9151,2.5808,2.0,6.9178,10,2,3600000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:1284,0,1,1,0,0,0,1.0,0,0
c:24029,New York NY 10012,5/1/2005,0.8329,7.2521,8.0055,8.4,23,7,27300000,4,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:24029,0,1,1,1,1,1,2.0,1,1
c:166772,San Francisco CA 94105,1/1/2012,0.5863,0.5863,1.0493,1.0493,8,1,2600000,1,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:166772,0,0,1,0,0,0,2.0,0,1
c:59709,Palo Alto CA 94306,1/1/2010,0.8027,0.8027,0.0,1.411,5,1,5000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:59709,0,0,1,0,0,0,1.0,1,0
c:11888,San Francisco CA 94105,1/1/2004,4.7589,6.2247,3.6685,6.2247,2,2,17000000,2,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:11888,0,0,1,1,0,0,3.5,1,1
c:158294,West Newfield ME 4095,1/1/2008,4.3699,4.3699,2.5205,4.4767,0,1,662000,0,ME,0,0,0,0,1,manufacturing,0,0,0,0,0,0,0,0,0,1,c:158294,0,0,1,0,0,0,3.0,0,0
c:58550,New York NY 10011,1/1/2010,0.0,1.0247,2.0055,2.7315,12,2,3750000,2,NY,0,1,0,0,0,hospitality,0,0,0,0,0,0,0,0,0,1,c:58550,0,1,1,0,0,0,4.0,1,1
c:4,San Francisco CA 94105,10/11/2004,0.9726,6.7534,5.2466,9.1534,57,4,45000000,8,CA,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,c:4,0,0,1,1,1,1,4.6667,1,1
c:1475,San Francisco CA 94105,11/1/2007,3.8849,5.863,2.8356,6.1123,9,2,6700000,4,NY,0,1,0,0,0,music,0,0,0,0,0,0,0,0,0,1,c:1475,1,0,0,0,0,0,8.0,1,1
c:23134,San Francisco CA 94105,1/1/2006,0.1753,3.8795,2.0,4.474,12,3,20750000,2,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:23134,1,0,1,1,0,0,2.3333,1,1
c:453,San Francisco CA 94105,1/1/2006,1.1616,7.5041,2.5205,4.4767,5,4,19000000,0,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:453,0,0,1,1,1,0,2.0,1,1
c:30,San Francisco CA 94105,10/1/2006,-0.4192,0.6658,2.5205,4.4767,20,3,22500000,0,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,c:30,1,0,1,0,0,0,4.0,1,1
c:282,San Francisco CA 94105,5/1/2005,0.5041,3.0986,2.2384,3.7562,10,3,7300000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:282,0,1,1,1,0,0,2.0,1,1
c:6340,Seattle WA 98104,3/3/2005,0.7479,7.8247,4.3151,5.9041,16,7,26390819,3,WA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:6340,1,0,1,1,0,0,1.3333,1,0
c:9599,San Francisco CA 94105,11/1/2004,4.4959,4.4959,2.5205,4.4767,4,1,10000000,0,WA,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:9599,0,0,0,0,1,0,3.0,1,1
c:63621,NY NY 10011,9/1/2010,0.0849,0.0849,0.0,0.0,1,1,31000,1,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:63621,0,1,0,0,0,0,2.0,0,0
c:251,San Francisco CA 94105,10/1/2005,1.7479,2.7288,1.7479,6.1452,16,3,21500000,4,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:251,0,0,1,1,0,0,3.3333,1,1
c:12285,San Francisco CA 94105,1/1/2002,4.8521,4.8521,6.5863,6.5863,5,1,4000000,1,CO,0,0,0,0,1,security,0,0,0,0,0,0,0,0,0,1,c:12285,0,0,0,0,0,0,5.0,1,1
c:885,San Francisco CA 94105,7/1/2006,0.5041,3.7068,2.9863,4.0219,5,3,9400000,4,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:885,1,0,1,1,0,0,4.0,1,1
c:1704,San Francisco CA 94105,4/16/2007,0.0411,2.1288,1.7562,4.874,9,3,5600000,4,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:1704,0,0,1,1,0,0,2.0,1,1
c:5986,San Francisco CA 94105,8/1/2006,2.0027,3.0466,3.5836,5.4767,9,2,6000000,2,CA,1,0,0,0,0,finance,0,0,0,0,0,0,0,0,0,1,c:5986,0,0,1,1,0,0,2.5,1,1
c:23756,San Francisco CA 94105,10/31/2000,2.137,10.1288,10.4164,12.1863,35,4,60704370,3,GA,0,0,0,0,1,transportation,0,0,0,0,0,0,0,0,0,1,c:23756,1,0,0,1,0,1,2.0,1,1
c:43172,San Francisco CA 94105,4/1/2009,0.7534,3.0712,3.9178,4.5041,16,3,2000000,2,CA,1,0,0,0,0,sports,0,0,0,0,0,0,0,0,0,1,c:43172,0,1,0,0,0,0,3.6667,1,1
c:20637,San Francisco CA 94105,11/1/2008,0.4548,0.7041,0.5808,1.737,5,2,1000000,3,CA,1,0,0,0,0,finance,0,0,0,0,0,0,0,0,0,1,c:20637,1,0,1,0,0,0,5.5,1,1
c:20033,San Francisco CA 94105,10/17/2007,1.126,1.4055,0.7918,1.3973,3,2,200000,2,PA,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,c:20033,0,1,1,0,0,0,2.0,1,0
c:13504,San Francisco CA 94105,1/1/2007,1.8658,1.8658,0.0,1.863,2,1,2300000,2,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,c:13504,0,0,1,0,0,0,2.0,1,0
c:3185,San Francisco CA 94105,1/1/2006,2.2164,2.2164,0.7479,3.4164,5,1,1000000,4,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:3185,0,0,1,0,0,0,1.0,1,0
c:725,San Francisco CA 94105,11/1/2003,0.8356,5.7534,4.9781,7.0301,13,5,24750000,3,CA,1,0,0,0,0,music,0,0,0,0,0,0,0,0,0,1,c:725,1,1,1,1,0,0,2.4,1,1
c:13921,San Francisco CA 94105,5/15/2005,2.5534,6.3945,6.6356,6.6356,15,2,12800000,1,IL,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,c:13921,0,0,1,1,0,0,2.0,1,0
c:24549,San Francisco CA 94105,1/1/2001,4.2384,6.5753,7.0027,7.0027,10,2,30500000,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:24549,0,0,0,0,0,1,4.5,1,1
c:5952,San Francisco CA 94105,1/1/2003,5.5671,8.5342,5.6055,7.8384,3,3,36300000,2,CA,1,0,0,0,0,automotive,0,0,0,0,0,0,0,0,0,1,c:5952,1,0,0,0,1,0,1.5,1,0
c:43183,San Francisco CA 94111,1/1/2008,2.1726,3.0849,3.0877,4.7753,7,3,6693782,3,CA,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,c:43183,1,0,0,0,0,0,1.6667,1,1
c:41968,San Diego CA 92121,1/1/1996,11.4329,11.4329,2.5205,4.4767,1,1,20000000,0,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:41968,0,0,0,0,1,0,5.0,1,0
c:5485,San Francisco CA 94105,1/1/2005,3.4767,3.4767,3.6849,5.6274,8,1,11370000,3,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:5485,0,0,1,0,0,0,2.0,1,1
c:9,San Francisco CA 94105,6/1/2006,0.5863,2.6384,3.5425,6.0712,13,3,16500000,4,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:9,0,0,1,1,1,0,1.3333,1,1
c:15129,San Francisco CA 94105,9/1/2008,0.0,0.0,3.411,3.411,3,1,250000,1,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:15129,0,1,0,0,0,0,3.0,0,0
c:339,San Francisco CA 94105,8/1/2006,0.5041,3.3562,3.4219,7.2274,9,5,14400000,5,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:339,0,1,1,1,0,0,5.8,1,1
c:967,San Francisco CA 94105,9/1/2007,0.0,3.9562,4.7616,5.1507,24,5,90000000,3,NY,0,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:967,1,0,1,1,1,1,3.8,1,1
c:2925,San Francisco CA 94105,2/14/2005,1.0164,7.1534,5.6959,8.1781,10,4,13075000,2,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:2925,0,0,1,1,0,0,4.0,1,1
c:86,San Francisco CA 94105,6/1/2007,-0.4986,-0.4137,-0.4986,5.7699,10,2,26000000,4,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:86,0,0,1,0,1,0,2.5,1,1
c:69834,Burlington MA 1803,1/1/2008,3.1616,3.6904,3.0027,4.5041,6,2,16300000,2,MA,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:69834,0,0,0,1,0,0,2.0,1,1
c:44434,Austin TX 78759,1/1/2003,4.4521,7.2274,7.0055,7.0055,5,2,5992316,1,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:44434,1,0,1,0,0,0,2.0,0,1
c:40417,San Diego CA 92130,1/1/2007,3.0575,5.011,2.5205,4.4767,2,4,89400001,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:40417,1,0,1,1,0,0,4.3333,1,1
c:18897,San Francisco CA 94105,5/10/2005,0.8027,0.8027,5.3151,5.3151,4,1,1200000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:18897,0,0,1,0,0,0,1.0,0,0
c:43416,New York NY 10003,1/1/2009,1.1836,1.3781,1.3288,3.1096,7,2,1900000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:43416,0,1,1,0,0,0,2.5,1,0
c:23692,San Francisco CA 94108,1/1/1999,9.3534,12.4055,7.0055,11.3836,9,3,30300000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:23692,1,0,0,0,0,1,4.5,1,0
c:28162,New York NY 10013,8/29/2006,2.0027,2.0027,2.5205,4.4767,4,1,500000,0,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:28162,0,1,0,0,0,0,5.0,0,0
c:1587,San Francisco CA 94105,8/1/2006,0.0,6.9671,6.4247,7.3562,19,5,74000000,2,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:1587,0,1,1,1,1,1,1.75,1,1
c:26988,Richardson TX 75081,1/1/2000,7.1205,7.1205,2.5205,4.4767,3,1,18800000,0,TX,0,0,0,1,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:26988,0,0,0,0,1,0,7.0,1,1
c:26390,San Francisco CA 94105,1/1/2009,0.3288,0.3288,-0.4192,-0.4192,3,1,20000,1,MI,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:26390,0,1,0,0,0,0,1.0,0,0
c:32094,Herndon VA 20170,1/1/2009,0.1616,2.1781,1.5096,2.1781,3,4,3350000,2,VA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,c:32094,0,1,1,1,0,0,1.5,0,1
c:39364,Paramus NJ 7652,1/1/2005,5.0192,5.0192,2.5205,4.4767,1,1,26100000,0,NJ,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,c:39364,1,0,0,0,0,0,2.0,1,1
c:51623,Pittsburgh PA 15213,1/1/2009,1.411,2.5151,2.5205,4.4767,0,2,1213066,0,PA,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:51623,1,0,0,0,0,0,1.0,1,0
c:8676,San Francisco CA 94105,1/1/2008,0.8438,4.2219,0.7616,4.9288,18,3,24030000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:8676,0,0,1,1,0,0,3.6667,1,1
c:767,San Francisco CA 94105,10/1/2006,0.4986,3.4247,1.9863,5.9616,14,3,13100000,5,CA,1,0,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,c:767,0,1,0,1,1,0,1.6667,1,1
c:6011,San Francisco CA 94105,4/1/2008,0.0822,1.7671,0.3014,5.0082,6,3,560001,5,NY,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:6011,1,1,0,0,0,0,3.5,1,1
c:31794,Minneapolis MN 55311,1/1/2009,2.8493,2.8493,2.9068,4.1918,7,1,3500000,3,MN,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:31794,0,0,1,0,0,0,2.0,1,1
c:10054,San Francisco CA 94105,1/1/2005,0.1616,7.5041,7.0521,8.6192,45,7,121500000,3,MA,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:10054,1,0,1,1,1,1,4.5,1,1
